ARTIST,LABEL,MEDIA,GENRE,COMMENT,GENERAL INFO,CONDITION
STEREOS,CUB,Promotional Singles,Doo Wop,"B-side= ""Please Come Back To Me."" With original Cub sleeve.","9095 ""I Really Love You"" ",Near Mint
STEREOS,CUB,Singles: 7-inch,Doo Wop,"B-side= ""Please Come Back To Me."" With original Cub sleeve.","9095 ""I Really Love You"" ",Very Good ++
STEREOS,GIBRALTAR,Singles: 7-inch,Doo Wop,"B-side= ""A Love For Only You.""","105 ""Sweetpea's in  Love"" Dark blue label.",Very Good
"STEVENS, Cat",A&M,Singles: 7-inch,Rock,"A&M 1335. ""Morning Has Broken"" and ""I Want To Live In A Wigwam.""", ,Near Mint
"STEVENS, Cat",A&M,Picture Sleeves,Rock,"A&M 1335. ""Morning Has Broken."" Two small tears at top of sleeve. Small sticker on front of picture sleeve.", ,Very Good +
"STEVENS, Connie",W.B.,Singles: 7-inch,Rock 'n' Roll,"W.B. 5265. ""Why'd You Wanna Make Me Cry"" and ""Just One Kiss."" Name written on label.",5137 thru 5872 ,Very Good
"STEVENS, Dodie",CRYSTALETTE,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Coming Of Age."" [RockB8]","724 ""Pink Shoe  Laces"" ",Near Mint
"STEVENS, Dodie",DOT,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Too Young.""","16167 ""Yes, I'm Lonesome  Tonight"" ",Near Mint
"STEVENS, Dodie",DOT,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Amigo's Guitar.""","16067 ""Candy Store Blues"" ",Near Mint
"STEVENS, Ray",MCA,Promotional Singles,Rock,Blue vinyl. Stickers on one side of label.,"53007 ""Can He Love You Half As Much As I"" ",Very Good +
"STEVENS, Ray",BARNABY,Singles: 7-inch,Rock,"Barnaby 600. ""The Streak"" and ""You've Got The Music Inside.""", ,Very Good ++
"STEVENS, Ray",MERCURY,Singles: 7-inch,Rock 'n' Roll,"B-side= ""It's Been So Long."" [RockB8]","71966 ""Ahab, the  Arab"" ",Very Good +
"STEVENS, Ray",MCA,Singles: 7-inch,Rock,"B-side= ""Language, Nudity, Violence & Sex."" [RockB8]","53372 ""Surfin' U.S.S.R."" ",Near Mint
"STEVENS, Ray",MERCURY,Singles: 7-inch,X-mas,"","72058 ""Santa Claus Is Watching You"" ",Near Mint
"STEVENS, Ray",MONUMENT,Singles: 7-inch,Rock,"Monument 1131. ""Gitarzan"" and ""Bagpipes- That's My Bag."" [RockB8]", ,Near Mint
"STEVENS, Ray",NRC,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Who Do You Love."" Minor label tear. ","057 ""Sergeant Preston of the  Yukon"" ",Very Good +
"STEWARD, Roy",DOWNBEAT,Singles: 7-inch,Rockabilly,"B-side= ""Won't You Be Mine.""","7619 ""You Booger"" ",Very Good
"STEWART, Andy",WARWICK,Singles: 7-inch,Rock 'n' Roll,"B-side= ""The Battle's O'er.""","665 ""Donald Where's Your Troosers"" ",Very Good
"STEWART, Billy",CHESS,Singles: 7-inch,Soul,"B-side= ""What Have I Done.""","2053 ""Tell Me the Truth"" ",Very Good
"STEWART, Billy",CHESS,Singles: 7-inch,Soul,"Black label. B-side= ""To Love To Love."" {R&B}","1966 ""Summertime"" Blue label.",Near Mint
"STEWART, Billy",CHESS,Singles: 7-inch,Soul,"B-side= ""Keep Loving."" Extremely small edge chip on one side of record that does not affect play. {R&B}","1922 ""I Do Love You"" ",Very Good
"STEWART, Bob",ARGO,Singles: 7-inch,Instrumental,"B-side= ""Frankie And Johnny.""","5374 ""Cold Cold Heart"" ",Near Mint
"STEWART, Rod",MERCURY,Promotional Singles,Rock,"B-side= ""Mandolin Wind."" Sticker on one side of label.","73244 ""(I Know) I'm Losing You"" ",Very Good
"STEWART, Rod",MERCURY,Promotional Singles,Rock,"B-side= ""Mine For Me.""","73636 ""Farewell"" ",Very Good
"STEWART, Rod",W.B.,Singles: 7-inch,Rock,"W.B. 8475. ""You're In My Heart"" and "" You Got A Nerve.""", ,Near Mint
"STEWART, Rod",MERCURY,Singles: 7-inch,Rock,"Mercury 73224. ""Maggie May"" and ""Reason To Believe."" [RockB8]", ,Very Good +
"STEWART, Wynn",CHALLENGE,Singles: 7-inch,Rockabilly,"Challenge 59095. ""If You See My Baby"" and ""I'd Rather Have America.""",Except 59061 ,Near Mint
"STEWART, Wynn",CHALLENGE,Singles: 7-inch,Rockabilly,"","59061 ""Wishful Thinking""/""Uncle Tom Got Caught"" ",Very Good
"STILLS, Stephen",ATLANTIC,Promotional Singles,Rock,"B-side= ""Hide It So Deep."" Atlantic Promotion Record Country Special.","172 ""Fallen Eagle"" ",Very Good
"STITES, Gary",CARLTON,Singles: 7-inch,Rockabilly,"B-side= ""Shine That Ring.""","508 ""Lonely for You"" ",Near Mint
"STOKES, Doil",MUSIC MILL,Singles: 7-inch,Country,"B-side= ""The Little Things."" [Ctry4]","606 ""Crazy Little Carhop"" ",Near Mint
STONE PONEYS,CAPITOL,Singles: 7-inch,Rock,"B-side= ""I've Got To Know."" With original Capitol sleeve. Features Linda Ronstadt.","2004 ""Different Drum"" ",Near Mint
"STONE, Cliffie, & His Orchestra",CAPITOL,Singles: 7-inch,Rockabilly,"B-side= ""Please, Please."" With original Capitol sleeve.","2910 ""Blue Moon of  Kentucky"" ",Very Good
"STONE, Miles",MONOGRAM,Singles: 7-inch,Rock,"B-side= ""Pop The Whip."" [RockB8]","509 ""Too Many  Tears"" ",Very Good ++
STONEMANS,STARDAY,Singles: 7-inch,Country,"B-side= ""Talking Fiddle Blues."" With original Starday sleeve. [Ctry4]","599 ""That Pal of Mine"" ",Near Mint
"STOOP, Paul",SPECIALTY,Promotional Singles,Rock,"B-side= ""Daydream.""","725 ""French Indian Hills"" ",Very Good ++
STORIES,KAMA SUTRA,Singles: 7-inch,Rock,"Kama Sutra 577. ""Brother Louie"" and ""What Comes After.""",Except 545 ,Very Good ++
"STORM, Billy",ODE,Promotional Singles,Rock,"B-side= ""Tonight I'll Be Staying With You."" Marks-a-lot on label.","120 ""Coal Mine"" ",Very Good
"STORM, Billy",COLUMBIA,Promotional Singles,Rock 'n' Roll,"B-side= ""This Is Always.""","41356 ""I've Come Of Age"" ",Very Good +
"STORM, Gale",DOT,Singles: 7-inch,Pop,"B-side= ""A Little Too Late.""","15558 ""Dark Moon"" ",Near Mint
STORMS,SUNDOWN,Singles: 7-inch,Instrumental,Sticker on one side of label.,"114 ""Thunder""/  ""Tarantula"" Both sides were rerecorded in 1961 [Indigo 127] as by Jody Reynolds & the Storms.",Near Mint
"STOVALL, LaVerne",KIP,Singles: 7-inch,Rockabilly,"B-side= ""Dream World Of My Own.""","400 ""Your Love"" 500 made.",Near Mint
"STRANGE, Billy",GNP,Singles: 7-inch,Instrumental,"GNP 395. ""You Only Live Twice"" and ""A Few Dollars More.""",308 thru 367 ,Very Good +
"STRANGE, Billy",CAPITOL,Singles: 7-inch,Rockabilly,"B-side= ""I'll Never Change My Mind About You.""","3021 ""Let Me in There,  Baby"" ",Very Good +
STRANGELOVES,BANG,Singles: 7-inch,Rock,"B-side= ""I Gotta Dance."" Small cut-out hole. Letter written on label.","524 Hand Jive"" ",Very Good
STRANGELOVES,SIRE,Singles: 7-inch,Rock,"B-side= ""Honey Do."" Label in black ink.","4102 ""I Wanna Do It"" ",Very Good
STRANGELOVES,BANG,Singles: 7-inch,Rock,"B-side= ""It's About My Baby."" Small cut-out hole.","501 ""I Want Candy"" ",Near Mint
STRANGELOVES,BANG,Singles: 7-inch,Rock,"B-side= ""(Roll On) Mississippi.""","508 ""Cara-Lin"" ",Near Mint
STRANGERS,TITAN,Singles: 7-inch,Instrumental,"Red label. B-side= ""Rockin' Rebel.""","1701 ""Caterpillar Crawl"" ",Very Good
STRANGERS,TITAN,Singles: 7-inch,Instrumental,"B-side= ""A Lost Soul.""","1702 ""Hill Stomp"" ",Very Good
STRANGERS,LIBERTY,Singles: 7-inch,Instrumental,"B-side= ""Toy Soldier."" With original Liberty sleeve.","55481 ""Loco"" ",Near Mint
STRATFORDS,O,Singles: 7-inch,Doo Wop,"Actual label is O'Dell 100. B-side= ""Enaj."""," 100 ""Never Leave Me""",Near Mint
STRAWBERRY ALARM CLOCK,UNI,Singles: 7-inch,Psychedelic/Garage,"UNI 55018. ""Incense And Peppermints"" and ""The Birdman Of Alkatrash."" Stickers on one side of label. [RockB8]",Except 55218 ,Very Good
STRAY CATS,EMI AMERICA,Picture Sleeves,Rock,"EMI 8168. (She's) Sexy + 17."" [RockB8]", ,Very Good +
STRAY CATS,EMI AMERICA,Singles: 7-inch,Rock,"B-side= ""You Don't Believe Me."" [RockB8]","8122 ""Stray Cat Strut"" ",Very Good ++
STRAY CATS,EMI AMERICA,Singles: 7-inch,Rock,"B-side= ""You Can't Hurry Love."" [RockB8]","8132 ""Rock This  Town"" ",Near Mint
STRAY CATS,EMI AMERICA,Singles: 7-inch,Rock,"B-side= ""Lucky Charm.""","8194 ""Look at That  Cadillac"" ",Near Mint
STRAY CATS,EMI AMERICA,Singles: 7-inch,Rock,"B-side= ""Lookin' Better Every Beer."" [RockB8]","8168 ""Sexy + 17"" ",Near Mint
STREET PEOPLE,MUSICOR,Singles: 7-inch,Psychedelic/Garage,"B-side= ""All Night Long.""","1365 ""Jennifer Tomkins"" ",Very Good
"STREISAND, Barbra",COLUMBIA,Picture Sleeves,Pop,"Columbia 11125. ""Wet.""",Except 43896 &  79581 ,Very Good
"STREISAND, Barbra",COLUMBIA,Singles: 7-inch,Pop,"Columbia 11125. ""Wet"" and ""No More Tears (Enough Is Enough).""",10075 thru 11364 ,Near Mint
"STRICKLAND, John & Ed",REBEL,Singles: 7-inch,Rockabilly,"Side A= NM; Side B= VG+. Side B= ""Rebel Beat. ","2665 ""Kansas City Blues"" ",Very Good +
"STRICKLAND, Johnnie",ROULETTE,Promotional Singles,Rockabilly,"B-side= ""Don't Leave Me Lonely."" Name written on label.","4147 ""I've Heard That Line Before"" ",Very Good
"STRICKLAND, Johnnie",ROULETTE,Singles: 7-inch,Rockabilly,"B-side= ""You've Got What It Takes.""","4119 ""She's Mine"" ",Very Good ++
STRIKES,IMPERIAL,Singles: 7-inch,Rockabilly,"Plays VG. B-side= ""Baby I'm Sorry.""","5433 ""If You Can't Rock  Me"" ",Good
STRING-A-LONGS,WARWICK,Singles: 7-inch,Instrumental,"Warwick 625. ""Panic Button"" and ""Brass Buttons.""",625 thru 675 ,Mint
STRING-A-LONGS,WARWICK,Singles: 7-inch,Instrumental,"","603 ""Wheels""/""Am I Asking Too Much"" ",Mint
STRING-A-LONGS,DOT,Singles: 7-inch,Instrumental,"Dot 16393. ""Matilda"" and ""Replica.""", ,Mint
STROLL KINGS,CORAL,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Have You Ever Been Lonely.""","61989 ""I'll Always Be in Love with   You"" ",Very Good ++
STROLLERS,SHELBY,Singles: 7-inch,Pop,"B-side= ""Who Wakes Me In The Morning,"" vocal by Art Baker.","0226 ""Ship Ahoy"" ",Very Good ++
"STRONG, Barrett",ANNA,Singles: 7-inch,Rock 'n' Roll,"B-side= ""Oh I Apologize.""","1111 ""Money"" Gold label.",Very Good +
"STRONG, Barrett",ANNA,Singles: 7-inch,R&B,"B-side= ""You Knows What To Do.""","1116 ""Yes No, Maybe So"" ",Very Good +
"STRONG, Benny, & His Orchestra",CAPITOL,Singles: 7-inch,Pop,"Capitol 916. ""Does The Spearment Lose Its Flavor (On The Bedpost Over Night)"" and ""(If I Knew You Were Comin') Id've Baked A Cake."" Small sticker on one side of label. With original Capitol sleeve.", ,Very Good +
"STRONG, Juanita",PROGRESS,Singles: 7-inch,Soul,"B-side= ""I've Seen You Somewhere Before."" Small tear on one side of label. {R&B}","502 ""My Heart Will Be Crying"" ",Very Good
"STRONG, Zeke",PROGRESS,Singles: 7-inch,Northern Soul,"B-side= ""Crying All The Time."" Very cool label!","701 ""Every Woman Has A Right To Change Her Mind"" ",Very Good
"STROZIER, Frank",VEE-JAY,Promotional Singles,Jazz,"B-side= ""W.K. Blues.""","362 ""Runnin'"" ",Very Good
"STULL, Billy",SOUND OF CLOVIS,Picture Sleeves,Rock,"","GAPPGR 6 ""Inflatable Doll"" ",Near Mint
"STULL, Billy",SOUND OF CLOVIS,Singles: 7-inch,Rock,"B-side= ""Shake Your Snake."" Artist's full name is Billy Gene Stull. Petty Publications (Norman).","GAPPGR 6 ""Inflatable Doll"" ",Near Mint
STYLES,SERENE,Singles: 7-inch,Doo Wop,"B-side= ""Gotta Go, Go, Go."" X on one side of label.","1501 ""Scarlet Angel"" ",Very Good
STYX,A&M,Singles: 7-inch,Rock,"A&M 2110. ""Renegade"" and ""Sing For The Day."" Name written on one side of label.", ,Very Good ++
STYX,A&M,Picture Sleeves,Rock,"A&M 2110. ""Renegade.""", ,Very Good +
SUGAR & SPICE,GROOVE,Promotional Singles,Rock,"B-side= ""Easy Squeezin'."" Date written on label.","0050 ""I Got A Man"" ",Near Mint
SUGAR & SPICE,WING,Singles: 7-inch,Rock 'n' Roll,"B-side= ""There Were No Angels."" With original Wing sleeve.","9008 ""Don't Be A Bunny"" ",Near Mint
SUGAR & SWEET,EXCELLO,Promotional Singles,R&B,"B-side= ""I'll Be Good.""","2087 ""Baby Come Back Home"" ",Very Good
SUGAR BILLY,FAST TRACK,Singles: 7-inch,Soul,"B-side= ""Super Duper Love, Part 2."" {R&B}","2501 ""Super Duper  Love"" ",Near Mint
SUGAR CANES,KING,Singles: 7-inch,Instrumental,"B-side= ""Poor Boy.""","5157 ""Sioux Rock"" ",Very Good +
SUGARLOAF,U.A.,Singles: 7-inch,Rock,"U.A. 50784. ""Mother Nature's Wine"" and ""Medley: Bach Doors Man/Chest Fever.""", ,Very Good ++
SUGARLOAF,LIBERTY,Singles: 7-inch,Rock,"Liberty 56183. ""Green-Eyed Lady"" and ""West Of Tomorrow.""", ,Very Good
"SUGGS, Brad",PHILLIPS INT,Singles: 7-inch,Rockabilly,"B-side= ""I Walk The Line."""," 3549 ""Ooh Wee""",Very Good +
SULTANS,COUNSEL,Singles: 7-inch,Instrumental,"B-side= ""No Fishin' Allowed.""","1011 ""Tennessee  Rock"" ",Very Good
"SUMAC, Yma",CAPITOL,Singles: 7-inch,Pop,"B-side= ""Wimoweh.""","2079 ""Babalu"" ",Very Good
"SUMMER, Donna",GEFFEN,Picture Sleeves,Rock,"Geffen 29805. ""The Woman In Me.""", ,Very Good ++
"SUMMER, Henry Lee",CBS ASSOCIATED,Promotional Singles,Rock,"","68891 ""Hey Baby"" ",Very Good +
"SUMMERS, Bob",CHALLENGE,Singles: 7-inch,Instrumental,"Challenge 9201. ""Young And Lonely"" and ""Steel Guitar Rag.""", ,Near Mint
"SUMMERS, Gene",CAPRI,Singles: 7-inch,Rockabilly,"B-side= ""Just Because.""","507 ""Alabama Shake"" ",Very Good
"SUMMERS, Gene",JAN,Singles: 7-inch,Rockabilly,"B-side= ""Straight Skirt."" Name written on one side of label.","100 ""School of Rock 'n' Roll"" ",Very Good
"SUMMERS, Gene",JAN,Singles: 7-inch,Rockabilly,"B-side= ""Gotta Lotta That.""","102 ""Nervous"" First issue.",Near Mint
"SUMMERS, Gene",CAPRI,Singles: 7-inch,Rockabilly,"B-side= ""You Said You Love Me.""","502 ""Blue Diamond"" ",Near Mint
SUNGLOWS,SUNGLOW,Singles: 7-inch,Doo Wop,"Sunglow 110. ""Talk To Me"" and ""Pony Time."" Piece of tape on one side of label.",Except 107 ,Very Good ++
SUNNY & SUNLINERS,TEARDROP,Singles: 7-inch,Rock,"B-side= ""No One Else Will Do.""","3027 ""Out Of Sight- Out Of Mind"" ",Very Good
SUNRAYS,TOWER,Singles: 7-inch,Rock,"B-side= ""You Don't Phase Me."" Small sticker on one side of label.","191 ""Andrea"" ",Near Mint
SUNRAYS,TOWER,Singles: 7-inch,Surf,"B-side= ""Bye Baby Bye."" With original Tower sleeve.","148 ""I Live for the Sun"" ",Very Good +
SUNRAYS,W.B.,Promotional Singles,Rock,"B-side= ""Gideon."" Marks-a-lot mark on one side of label. With original W.B. sleeve.","5253 ""Talk To Him"" ",Very Good
SUPERIORS,ATCO,Promotional Singles,Doo Wop,"B-side= ""Don't Say Goodbye."" Label stain on B-side.","6106 ""Lost Love"" ",Very Good ++
SUPERTRAMP,A&M,Picture Sleeves,Rock,"A&M 2128. ""The Logical Song.""", ,Very Good ++
SUPERTRAMP,A&M,Singles: 7-inch,Rock,"A&M 2128. ""The Logical Song"" and ""Just Another Nervous Wreck.""", ,Very Good ++
SUPREME COURT DECISION,ROCK-IT,Singles: 7-inch,Rock,"Blue vinyl. B-side= ""Love That Silver And Blue."" For the discriminating Dallas Cowboy Fan.","2002 ""Ride 'Em Cowboys"" ",Near Mint
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""He's My Sunny Boy."" [RockB8]","1156 ""Someday We'll Be  Together"" ",Very Good
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""Ask Any Girl.""","1066 ""Baby Love"" ",Near Mint
SUPREMES,MOTOWN,Picture Sleeves,Rock,Small piece of brown paper glued to both sides of picture sleeve. Small tear at top of sleeve (1/4 inch). Pen/marks-a-lot at top of sleeve.,"1066 ""Baby Love"" ",Very Good +
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""He Holds His Own.""","1080 ""Nothing But  Heartaches"" ",Very Good
SUPREMES,KITTEN,Singles: 7-inch,Doo Wop,"B-side= ""Margie.""","6969 ""Could This Be  You"" ",Very Good
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""There's No Stopping Us Now."" [RockB8]","1103 ""Love Is Here and Now You're Gone"" ",Very Good ++
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""Whisper You Love Me Boy."" With original Motown sleeve.","1075 ""Back in My Arms  Again"" ",Near Mint
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""Always In My Heart.""","1068 ""Come See About  Me"" ",Very Good
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""Twinkle Twinkle Little Me.""","1085 ""Children's Christmas  Song"" ",Near Mint
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""Nathan Jones.""","1182 ""Happy (Is A Bumpy Road)"" ",Very Good +
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""But I Love You More."" With original Motown sleeve.","1167 ""Everybody's Got The Right To Love"" ",Very Good +
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""Shine On Me."" With original Motown sleeve.","1172 ""Stoned Love"" ",Near Mint
SUPREMES,MOTOWN,Singles: 7-inch,Rock,"B-side= ""Up The Ladder To The Roof."" With original Motown sleeve.","1162 ""Bill When Are You Coming Back"" ",Near Mint
SUPREMES & TEMPTATIONS,MOTOWN,Singles: 7-inch,Rock,"B-side= ""A Place In The Sun.""","1137 ""I'm Gonna Make You Love Me"" ",Near Mint
SURF BUNNIES,DOT,Singles: 7-inch,Surf,"B-side= ""Surf Bunny Beach."" Small sticker on one side of label.","16523 ""Our Surfer Boys"" ",Very Good
SURF RIDERS,NASCO,Singles: 7-inch,Rockabilly,"Plays VG. B-side= ""Rocko Soco."" Tape adhesive on B-side. Label wear.","6008 ""I'm Out"" ",Good
SURFARIS,DOT,Singles: 7-inch,Surf,"B-side= ""Surfer Joe."" Sticker on one side of label. With original Dot sleeve.","16479 ""Wipe Out"" ",Very Good
SURFARIS,DOT,Singles: 7-inch,Surf,"B-side= ""Surfer Joe."" With original Dot sleeve.","144 ""Wipe Out"" Black vinyl.",Very Good
SURFARIS,DECCA,Singles: 7-inch,Surf,"B-side= ""Go Go Go For Louie's Place.""","31605 ""Murphy the Surfie"" Orange label. Promotional issue only.",Very Good
SURFARIS,DECCA,Singles: 7-inch,Surf,"B-side= ""Go Go Go For Louie's Place.""","31605 ""Murphy the Surfie"" ",Near Mint
SURFARIS,DECCA,Singles: 7-inch,Surf,"B-side= ""I Wanna Take A Trip To The Islands."" Small sticker on one side of label. With original Decca sleeve.","31581 ""Scatter Shield"" ",Very Good +
SURFARIS,DECCA,Singles: 7-inch,Surf,"B-side= ""Waikiki Run."" With original Decca sleeve.","31538 ""Point Panic"" ",Near Mint
SURFMEN,TITAN,Singles: 7-inch,Surf,"B-side= ""The Ghost Hop.""","1723 ""Paradise Cove"" Same track as Extacy.",Near Mint
SURVIVOR,SCOTTI BROS,Singles: 7-inch,Rock,"Scotti Bros. 02912. ""Eye Of The Tiger"" and ""Take You On A Saturday.""", ,Near Mint
SURVIVOR,SCOTTI BROS,Picture Sleeves,Rock,"Scotti Bros. 03213. ""American Heartbeat."" Number written on front of picture sleeve.", ,Very Good ++
SUTHERLAND BROTHERS,ISLAND,Singles: 7-inch,Rock,"Island 1217. ""Rock And Roll Show"" and ""(I Don't Want To Love You But) You Got Me Anyway.""", ,Very Good
"SUTTON, Glenn",M.O.C.,Singles: 7-inch,Rockabilly,"B-side= ""I Gotta Leave This Town."" Side A credited to Murry Kellum.","653 ""Long Tall Texan"" ",Very Good ++
SUZANNE,TRUMP,Singles: 7-inch,Rockabilly,"B-side= ""Unchained But Unforgotten.""","002 ""You May Never  Know"" ",Very Good
"SWAINSTON, Connie",KING,Singles: 7-inch,Country,"B-side= ""Georgia Pines."" Written on label: ""1st record by an Amarillo girl.""","1914116 ""We're Not Strangers"" ",Very Good ++
SWALLOWS,KING,Singles: 7-inch,Doo Wop,"B-side= ""It Ain't The Meat."" B-side has a few water drop stains.","4501 ""Eternally"" Black vinyl.",Near Mint
SWALLOWS,FEDERAL,Singles: 7-inch,Doo Wop,"B-side= ""Who Knows, Do You."" Tape and tear on one side of label.","12333 ""Itchy Twitchy  Feeling"" ",Very Good
SWALLOWS,FEDERAL,Singles: 7-inch,Doo Wop,"B-side= ""Oh! Lonesome Me."" With original Deluxe sleeve. Could just as easily be classified as Rockabilly.","12319 ""Angel Baby"" ",Very Good ++
SWALLOWS,FEDERAL,Promotional Singles,Doo Wop,"B-side= ""Laughing Boy."" Writing on both sides of label.","12329 ""Beside You"" ",Very Good
SWAMP DOGG,CANYON,Singles: 7-inch,Rock,"Canyon 53. ""Synthetic World"" and ""Total Destruction To Your Mind.""", ,Very Good
"SWAN, Billy",MONUMENT,Singles: 7-inch,Rock,"Monument 8621. ""I Can Help"" and ""Ways Of A Woman In Love."" [RockB8]", ,Very Good ++
"SWAN, Jimmy",TRUMPET,Singles: 7-inch,Rockabilly,"B-side= ""Losers Weepers."" Vinyl is VG. Marked label damage.","197 ""Mark of Shame"" ",Good
"SWANN, Bettye",MONEY,Singles: 7-inch,Soul,"Money 126. ""Make Me Yours"" and ""I Will Not Cry."" {R&B}", ,Very Good
SWANS,SWAN,Singles: 7-inch,Doo Wop,"DJ copy. Small writing on one side of label. B-side= ""You Better Be A Good Girl Now."" {Belding Box}","4151 ""He's Mine"" ",Near Mint
"SWANSON, Bernice",CHESS,Singles: 7-inch,Soul,"Vinyl is NM, but there is label staining and wear. {R&B}","1927 ""Lying Awake""/""Lying  Awake"" Promotional issue only.",Near Mint
"SWEENEY, Jimmy",DATE,Singles: 7-inch,Rockabilly,"B-side= ""Till The Right One Comes Along.""","1001 ""The Midnight Hour"" ",Very Good +
SWEET,CAPITOL,Singles: 7-inch,Rock,"Capitol 4055. ""Ballroom Blitz"" and ""Restless.""", ,Very Good +
SWEET,BELL,Singles: 7-inch,Rock,"Bell 251. ""Little Willy"" and ""Man From Mecca."" With original Bell sleeve.", ,Very Good +
SWEET BRIAR,BUTTER SOUND,Singles: 7-inch,Psychedelic/Garage,"B-side= ""Slow Down."" Odessa, Texas label. Small sticker on one side of label.","42076 ""We Can Work It Out"" ",Very Good
SWEET INSPIRATIONS,ATLANTIC,Singles: 7-inch,Soul,"Atlantic 2476. ""Sweet Inspiration"" and ""I'm Blue.""", ,Very Good
SWEET YOUNGUNS,PULSAR,Promotional Singles,Psychedelic/Garage,"B-side= ""Rollin & Tumblin.""","2420 ""She Loves You"" ",Very Good
SWEETHEARTS,HI-III,Singles: 7-inch,Northern Soul,"B-side= ""Puppy Love."" Very slight storage warp that does not in any way affect play. Small sticker on one side of label.","116 ""They Talk Too Much"" ",Near Mint
SWEETHEARTS,RAY STAR,Singles: 7-inch,Doo Wop,"B-side= ""Ting-A-Ling-A-Ling."" Slight edge warp that does not affect play.","778 ""Sorry Daddy"" White label. Promotional issue only.",Very Good
SWINGIN' CONNERS,BOYD,Singles: 7-inch,Rockabilly,"B-side= ""Milk Cow Blues."" Label tears on one side of labe; slight edge heat warp that does not affect play. ","122 ""Walkin' the Chalk"" ",Very Good
SWINGIN' MEDALLIONS,SMASH,Singles: 7-inch,Psychedelic/Garage,"Smash 2050. ""She Drives Me Out Of My Mind"" and ""You Gotta Have Faith."" Small cut-out hole. ", ,Very Good +
SWINGING BLUE JEANS,IMPERIAL,Singles: 7-inch,Rock,"Imperial 66021. ""Hippy Hippy Shake"" and ""Now I Must Go."" Small cut-out hole and small sticker on one side of label. [RockB8]", ,Very Good
"SYBIN, Beau",KLONDIKE,Promotional Singles,Rock,"B-side= ""What's On Your Mind.""","2238 ""Wishy Washy Woman"" ",Very Good
"SYKES, Bobby",JED,Singles: 7-inch,Country,"B-side= ""Wonderful World Of Women."" Small cut-out hole.","10,007 ""Living A Lie"" ",Very Good
